32002,13.08.1987,"81,82%","9,09%","9,09%","0,00%","83,33%","8,33%","0,00%","8,33%","91,67%","8,33%","0,00%","27,27%","0,00%","0,00%","0,00%","36,36%","0,00%","0,00%","9,09%","18,18%","9,09%","0,00%","0,00%",8_12,5_12,1_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,4_12
32003,14.08.1987,"80,00%","10,00%","10,00%","0,00%","83,33%","8,33%","0,00%","8,33%","91,67%","8,33%","0,00%","20,00%","0,00%","0,00%","0,00%","40,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,1_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,4_12
35026,23.11.1995,"76,92%","15,38%","7,69%","0,00%","75,00%","16,67%","0,00%","8,33%","83,33%","16,67%","0,00%","0,00%","0,00%","0,00%","7,69%","0,00%","0,00%","0,00%","0,00%","76,92%","15,38%","0,00%","0,00%",9_12,9_12,9_12,9_12,9_12,9_12,9_12,4_12,10_12,10_12,4_12
20911,01.04.1957,"73,33%","6,67%","6,67%","13,33%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","53,33%","0,00%","13,33%","0,00%","13,33%","6,67%","0,00%","6,67%","6,67%","0,00%","0,00%","0,00%",5_12,1_12,1_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,8_12
17267,10.04.1947,"72,73%","0,00%","0,00%","27,27%","75,00%","0,00%","25,00%","0,00%","75,00%","0,00%","25,00%","36,36%","0,00%","18,18%","0,00%","27,27%","0,00%","9,09%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,1_12,1_12,1_12,3_12,5_12,9_12,5_12,3_12,7_12,2_12
17631,08.04.1948,"72,73%","9,09%","0,00%","18,18%","75,00%","8,33%","16,67%","0,00%","75,00%","8,33%","16,67%","36,36%","0,00%","9,09%","0,00%","36,36%","0,00%","9,09%","0,00%","0,00%","9,09%","0,00%","0,00%",5_12,1_12,5_12,1_12,1_12,1_12,10_12,5_12,3_12,7_12,1_12
17639,16.04.1948,"72,73%","0,00%","0,00%","27,27%","75,00%","0,00%","25,00%","0,00%","75,00%","0,00%","25,00%","36,36%","0,00%","9,09%","0,00%","18,18%","0,00%","9,09%","0,00%","18,18%","0,00%","9,09%","0,00%",5_12,1_12,9_12,1_12,1_12,1_12,11_12,5_12,3_12,7_12,4_12
20309,08.08.1955,"72,73%","0,00%","18,18%","9,09%","75,00%","0,00%","8,33%","16,67%","91,67%","0,00%","8,33%","18,18%","0,00%","0,00%","9,09%","54,55%","0,00%","9,09%","9,09%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,1_12,5_12,5_12,5_12,5_12,8_12,4_12,7_12,9_12
21019,18.07.1957,"72,73%","9,09%","18,18%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","18,18%","0,00%","0,00%","18,18%","45,45%","9,09%","0,00%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,4_12,1_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21025,24.07.1957,"72,73%","9,09%","9,09%","9,09%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","0,00%","0,00%","9,09%","9,09%","63,64%","9,09%","0,00%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,5_12,3_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21029,28.07.1957,"72,73%","18,18%","9,09%","0,00%","75,00%","16,67%","0,00%","8,33%","83,33%","16,67%","0,00%","0,00%","0,00%","0,00%","9,09%","63,64%","18,18%","0,00%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,5_12,5_12,5_12,6_12,5_12,6_12,9_12,5_12,4_12,4_12
30400,25.03.1983,"72,73%","9,09%","9,09%","9,09%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","27,27%","9,09%","0,00%","0,00%","18,18%","0,00%","9,09%","9,09%","27,27%","0,00%","0,00%","0,00%",7_12,1_12,5_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
31994,05.08.1987,"72,73%","9,09%","18,18%","0,00%","75,00%","8,33%","0,00%","16,67%","91,67%","8,33%","0,00%","9,09%","0,00%","0,00%","9,09%","27,27%","0,00%","0,00%","9,09%","36,36%","9,09%","0,00%","0,00%",8_12,5_12,9_12,4_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
17632,09.04.1948,"70,00%","10,00%","0,00%","20,00%","75,00%","8,33%","16,67%","0,00%","75,00%","8,33%","16,67%","40,00%","0,00%","10,00%","0,00%","30,00%","0,00%","10,00%","0,00%","0,00%","10,00%","0,00%","0,00%",5_12,1_12,5_12,1_12,1_12,1_12,10_12,5_12,3_12,7_12,1_12
20310,09.08.1955,"70,00%","0,00%","20,00%","10,00%","75,00%","0,00%","8,33%","16,67%","91,67%","0,00%","8,33%","10,00%","0,00%","0,00%","10,00%","60,00%","0,00%","10,00%","10,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,1_12,5_12,5_12,5_12,5_12,8_12,4_12,7_12,9_12
20910,31.03.1957,"70,00%","10,00%","10,00%","10,00%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","40,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","10,00%","0,00%","0,00%","0,00%",5_12,1_12,1_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,8_12
21020,19.07.1957,"70,00%","10,00%","20,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","20,00%","50,00%","10,00%","0,00%","0,00%","10,00%","0,00%","0,00%","0,00%",5_12,4_12,1_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21021,20.07.1957,"70,00%","10,00%","20,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","20,00%","50,00%","10,00%","0,00%","0,00%","10,00%","0,00%","0,00%","0,00%",5_12,4_12,1_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21027,26.07.1957,"70,00%","10,00%","20,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","0,00%","0,00%","0,00%","20,00%","60,00%","10,00%","0,00%","0,00%","10,00%","0,00%","0,00%","0,00%",5_12,5_12,4_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
30401,26.03.1983,"70,00%","10,00%","10,00%","10,00%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","30,00%","10,00%","0,00%","0,00%","10,00%","0,00%","10,00%","10,00%","30,00%","0,00%","0,00%","0,00%",7_12,1_12,5_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
30409,03.04.1983,"70,00%","10,00%","10,00%","10,00%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","30,00%","10,00%","0,00%","0,00%","0,00%","0,00%","10,00%","10,00%","40,00%","0,00%","0,00%","0,00%",7_12,1_12,9_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
30410,04.04.1983,"70,00%","10,00%","10,00%","10,00%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","30,00%","10,00%","0,00%","0,00%","0,00%","0,00%","10,00%","10,00%","40,00%","0,00%","0,00%","0,00%",7_12,1_12,9_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,4_12
31995,06.08.1987,"70,00%","10,00%","20,00%","0,00%","75,00%","8,33%","0,00%","16,67%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","10,00%","30,00%","0,00%","0,00%","10,00%","30,00%","10,00%","0,00%","0,00%",8_12,5_12,9_12,4_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
31997,08.08.1987,"70,00%","20,00%","10,00%","0,00%","66,67%","25,00%","0,00%","8,33%","75,00%","25,00%","0,00%","10,00%","0,00%","0,00%","0,00%","40,00%","0,00%","0,00%","10,00%","20,00%","20,00%","0,00%","0,00%",8_12,5_12,10_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
31999,10.08.1987,"70,00%","10,00%","10,00%","10,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","10,00%","0,00%","0,00%","0,00%","40,00%","0,00%","0,00%","10,00%","20,00%","10,00%","10,00%","0,00%",8_12,5_12,11_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
32001,12.08.1987,"70,00%","10,00%","20,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","0,00%","40,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","10,00%",8_12,5_12,12_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
32005,16.08.1987,"70,00%","20,00%","10,00%","0,00%","66,67%","25,00%","0,00%","8,33%","75,00%","25,00%","0,00%","10,00%","10,00%","0,00%","0,00%","40,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,2_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,4_12
32007,18.08.1987,"70,00%","10,00%","10,00%","10,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","10,00%","0,00%","10,00%","0,00%","40,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,3_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,4_12
35027,24.11.1995,"70,00%","20,00%","10,00%","0,00%","75,00%","16,67%","0,00%","8,33%","83,33%","16,67%","0,00%","0,00%","0,00%","0,00%","10,00%","0,00%","0,00%","0,00%","0,00%","70,00%","20,00%","0,00%","0,00%",9_12,9_12,9_12,9_12,9_12,9_12,9_12,4_12,10_12,10_12,4_12
20900,21.03.1957,"69,23%","7,69%","15,38%","7,69%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","30,77%","0,00%","7,69%","0,00%","15,38%","7,69%","0,00%","7,69%","23,08%","0,00%","0,00%","7,69%",5_12,1_12,9_12,1_12,12_12,3_12,6_12,9_12,5_12,8_12,4_12
30408,02.04.1983,"68,75%","6,25%","12,50%","12,50%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","18,75%","6,25%","0,00%","0,00%","0,00%","0,00%","12,50%","12,50%","50,00%","0,00%","0,00%","0,00%",7_12,1_12,9_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
17247,21.03.1947,"66,67%","8,33%","8,33%","16,67%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","16,67%","8,33%","8,33%","0,00%","41,67%","0,00%","8,33%","0,00%","8,33%","0,00%","0,00%","8,33%",5_12,1_12,5_12,12_12,2_12,5_12,9_12,5_12,3_12,7_12,4_12
20473,19.01.1956,"66,67%","8,33%","16,67%","8,33%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","16,67%","0,00%","0,00%","0,00%","33,33%","0,00%","0,00%","8,33%","16,67%","8,33%","8,33%","8,33%",5_12,10_12,1_12,11_12,12_12,9_12,5_12,9_12,5_12,8_12,4_12
20912,02.04.1957,"66,67%","13,33%","13,33%","6,67%","75,00%","8,33%","8,33%","8,33%","83,33%","8,33%","8,33%","26,67%","0,00%","6,67%","0,00%","26,67%","13,33%","0,00%","13,33%","13,33%","0,00%","0,00%","0,00%",5_12,1_12,1_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,8_12
31996,07.08.1987,"66,67%","25,00%","8,33%","0,00%","66,67%","25,00%","0,00%","8,33%","75,00%","25,00%","0,00%","8,33%","0,00%","0,00%","0,00%","41,67%","0,00%","0,00%","8,33%","16,67%","25,00%","0,00%","0,00%",8_12,5_12,10_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
35163,08.04.1996,"66,67%","16,67%","0,00%","16,67%","66,67%","16,67%","16,67%","0,00%","66,67%","16,67%","16,67%","41,67%","0,00%","8,33%","0,00%","0,00%","0,00%","0,00%","0,00%","25,00%","16,67%","8,33%","0,00%",9_12,1_12,9_12,1_12,3_12,1_12,10_12,1_12,11_12,10_12,4_12
32357,02.08.1988,"64,29%","14,29%","7,14%","14,29%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","21,43%","0,00%","14,29%","0,00%","14,29%","0,00%","0,00%","7,14%","28,57%","14,29%","0,00%","0,00%",8_12,5_12,1_12,5_12,3_12,1_12,3_12,9_12,9_12,10_12,12_12
14616,06.01.1940,"63,64%","27,27%","0,00%","9,09%","58,33%","33,33%","8,33%","0,00%","58,33%","33,33%","8,33%","27,27%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","0,00%","27,27%","9,09%","9,09%","0,00%",5_12,10_12,9_12,9_12,11_12,1_12,1_12,1_12,2_12,6_12,7_12
14654,13.02.1940,"63,64%","18,18%","9,09%","9,09%","58,33%","16,67%","16,67%","8,33%","66,67%","16,67%","16,67%","54,55%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","0,00%","0,00%","0,00%","9,09%","9,09%",5_12,11_12,1_12,12_12,1_12,1_12,1_12,1_12,2_12,6_12,7_12
16785,14.12.1945,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","18,18%","0,00%","9,09%","9,09%","18,18%","0,00%","18,18%","0,00%","27,27%","0,00%","0,00%","0,00%",5_12,9_12,1_12,9_12,9_12,5_12,7_12,4_12,3_12,7_12,4_12
17212,14.02.1947,"63,64%","0,00%","9,09%","27,27%","58,33%","0,00%","33,33%","8,33%","66,67%","0,00%","33,33%","27,27%","0,00%","9,09%","0,00%","27,27%","0,00%","9,09%","0,00%","9,09%","0,00%","9,09%","9,09%",5_12,11_12,1_12,12_12,1_12,5_12,9_12,5_12,3_12,7_12,2_12
17221,23.02.1947,"63,64%","0,00%","9,09%","27,27%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","9,09%","0,00%","9,09%","0,00%","45,45%","0,00%","9,09%","0,00%","9,09%","0,00%","9,09%","9,09%",5_12,12_12,5_12,11_12,1_12,5_12,9_12,5_12,3_12,7_12,4_12
17266,09.04.1947,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","27,27%","0,00%","18,18%","0,00%","27,27%","0,00%","9,09%","0,00%","9,09%","0,00%","0,00%","9,09%",5_12,1_12,1_12,12_12,3_12,5_12,9_12,5_12,3_12,7_12,2_12
17275,18.04.1947,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","18,18%","0,00%","18,18%","9,09%","36,36%","0,00%","9,09%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,1_12,5_12,1_12,3_12,5_12,9_12,4_12,3_12,7_12,4_12
17384,05.08.1947,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","0,00%","0,00%","9,09%","9,09%","54,55%","0,00%","18,18%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,5_12,5_12,5_12,4_12,7_12,9_12,5_12,3_12,7_12,2_12
17392,13.08.1947,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","0,00%","0,00%","9,09%","9,09%","36,36%","0,00%","18,18%","0,00%","27,27%","0,00%","0,00%","0,00%",5_12,5_12,9_12,5_12,4_12,7_12,9_12,5_12,3_12,7_12,4_12
17627,04.04.1948,"63,64%","9,09%","0,00%","27,27%","58,33%","8,33%","33,33%","0,00%","58,33%","8,33%","33,33%","36,36%","0,00%","18,18%","0,00%","27,27%","0,00%","9,09%","0,00%","0,00%","9,09%","0,00%","0,00%",5_12,1_12,3_12,1_12,1_12,1_12,10_12,5_12,3_12,7_12,1_12
19098,14.04.1952,"63,64%","0,00%","18,18%","18,18%","66,67%","0,00%","16,67%","16,67%","83,33%","0,00%","16,67%","36,36%","0,00%","0,00%","9,09%","9,09%","0,00%","18,18%","9,09%","18,18%","0,00%","0,00%","0,00%",5_12,1_12,9_12,1_12,1_12,8_12,1_12,7_12,4_12,7_12,11_12
20303,02.08.1955,"63,64%","9,09%","18,18%","9,09%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","0,00%","0,00%","0,00%","9,09%","63,64%","0,00%","9,09%","9,09%","0,00%","9,09%","0,00%","0,00%",5_12,5_12,10_12,5_12,5_12,5_12,5_12,8_12,4_12,7_12,9_12
20318,17.08.1955,"63,64%","9,09%","18,18%","9,09%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","9,09%","63,64%","9,09%","9,09%","9,09%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,5_12,6_12,5_12,5_12,5_12,8_12,4_12,7_12,4_12
20482,28.01.1956,"63,64%","0,00%","18,18%","18,18%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","0,00%","0,00%","0,00%","0,00%","45,45%","0,00%","0,00%","9,09%","18,18%","0,00%","18,18%","9,09%",5_12,11_12,5_12,11_12,12_12,9_12,5_12,9_12,5_12,8_12,4_12
20500,15.02.1956,"63,64%","0,00%","27,27%","9,09%","58,33%","0,00%","16,67%","25,00%","83,33%","0,00%","16,67%","27,27%","0,00%","0,00%","18,18%","18,18%","0,00%","0,00%","9,09%","18,18%","0,00%","9,09%","0,00%",5_12,11_12,1_12,4_12,1_12,9_12,5_12,9_12,4_12,8_12,4_12
20509,24.02.1956,"63,64%","0,00%","27,27%","9,09%","58,33%","0,00%","8,33%","33,33%","91,67%","0,00%","8,33%","9,09%","0,00%","0,00%","9,09%","36,36%","0,00%","0,00%","9,09%","18,18%","0,00%","9,09%","9,09%",5_12,12_12,5_12,11_12,1_12,9_12,5_12,9_12,4_12,8_12,4_12
20555,10.04.1956,"63,64%","9,09%","9,09%","18,18%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","36,36%","0,00%","9,09%","9,09%","18,18%","0,00%","9,09%","0,00%","9,09%","9,09%","0,00%","0,00%",5_12,1_12,1_12,1_12,3_12,10_12,5_12,9_12,4_12,7_12,9_12
20810,21.12.1956,"63,64%","18,18%","9,09%","9,09%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","9,09%","0,00%","0,00%","0,00%","27,27%","9,09%","9,09%","9,09%","27,27%","9,09%","0,00%","0,00%",6_12,9_12,5_12,10_12,9_12,1_12,7_12,9_12,5_12,8_12,4_12
20919,09.04.1957,"63,64%","18,18%","9,09%","9,09%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","18,18%","9,09%","9,09%","0,00%","36,36%","9,09%","0,00%","9,09%","9,09%","0,00%","0,00%","0,00%",5_12,1_12,5_12,2_12,1_12,3_12,6_12,9_12,5_12,8_12,4_12
21010,09.07.1957,"63,64%","9,09%","18,18%","9,09%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","18,18%","36,36%","9,09%","9,09%","0,00%","27,27%","0,00%","0,00%","0,00%",5_12,4_12,9_12,4_12,5_12,5_12,6_12,9_12,5_12,7_12,4_12
21026,25.07.1957,"63,64%","9,09%","27,27%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","0,00%","0,00%","0,00%","27,27%","54,55%","9,09%","0,00%","0,00%","9,09%","0,00%","0,00%","0,00%",5_12,5_12,4_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21037,05.08.1957,"63,64%","27,27%","0,00%","9,09%","66,67%","25,00%","8,33%","0,00%","66,67%","25,00%","8,33%","0,00%","0,00%","0,00%","0,00%","36,36%","27,27%","9,09%","0,00%","27,27%","0,00%","0,00%","0,00%",5_12,5_12,9_12,6_12,6_12,5_12,6_12,9_12,5_12,7_12,8_12
21311,06.05.1958,"63,64%","9,09%","18,18%","9,09%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","27,27%","9,09%","0,00%","0,00%","18,18%","0,00%","9,09%","9,09%","18,18%","0,00%","0,00%","9,09%",5_12,2_12,9_12,1_12,1_12,12_12,7_12,9_12,5_12,8_12,8_12
21512,23.11.1958,"63,64%","18,18%","18,18%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","9,09%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","18,18%","45,45%","0,00%","0,00%","0,00%",6_12,9_12,1_12,9_12,9_12,2_12,8_12,9_12,5_12,8_12,4_12
21529,10.12.1958,"63,64%","18,18%","18,18%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","0,00%","9,09%","0,00%","0,00%","9,09%","9,09%","0,00%","18,18%","54,55%","0,00%","0,00%","0,00%",6_12,9_12,9_12,9_12,9_12,2_12,8_12,9_12,5_12,8_12,4_12
21903,19.12.1959,"63,64%","18,18%","18,18%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","0,00%","0,00%","0,00%","0,00%","27,27%","9,09%","0,00%","18,18%","36,36%","9,09%","0,00%","0,00%",6_12,9_12,5_12,9_12,8_12,9_12,9_12,10_12,5_12,8_12,6_12
23342,27.11.1963,"63,64%","18,18%","9,09%","9,09%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","27,27%","0,00%","0,00%","0,00%","0,00%","18,18%","0,00%","9,09%","36,36%","0,00%","9,09%","0,00%",6_12,9_12,1_12,9_12,9_12,9_12,1_12,11_12,6_12,8_12,4_12
24937,09.04.1968,"63,64%","27,27%","9,09%","0,00%","66,67%","25,00%","0,00%","8,33%","75,00%","25,00%","0,00%","45,45%","9,09%","0,00%","0,00%","18,18%","18,18%","0,00%","9,09%","0,00%","0,00%","0,00%","0,00%",6_12,1_12,5_12,1_12,1_12,2_12,5_12,1_12,6_12,8_12,4_12
24944,16.04.1968,"63,64%","27,27%","9,09%","0,00%","66,67%","25,00%","0,00%","8,33%","75,00%","25,00%","0,00%","36,36%","9,09%","0,00%","0,00%","9,09%","18,18%","0,00%","9,09%","18,18%","0,00%","0,00%","0,00%",6_12,1_12,9_12,1_12,1_12,2_12,5_12,1_12,6_12,8_12,4_12
25300,07.04.1969,"63,64%","18,18%","9,09%","9,09%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","36,36%","0,00%","0,00%","0,00%","0,00%","18,18%","9,09%","9,09%","27,27%","0,00%","0,00%","0,00%",6_12,1_12,9_12,1_12,1_12,9_12,6_12,1_12,7_12,8_12,1_12
26265,28.11.1971,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","18,18%","0,00%","9,09%","0,00%","0,00%","0,00%","18,18%","0,00%","45,45%","0,00%","0,00%","9,09%",7_12,9_12,1_12,9_12,9_12,12_12,9_12,3_12,7_12,9_12,4_12
26520,09.08.1972,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","0,00%","0,00%","9,09%","9,09%","45,45%","0,00%","18,18%","0,00%","18,18%","0,00%","0,00%","0,00%",7_12,5_12,5_12,5_12,4_12,5_12,9_12,3_12,7_12,9_12,10_12
27376,13.12.1974,"63,64%","0,00%","27,27%","9,09%","66,67%","0,00%","8,33%","25,00%","91,67%","0,00%","8,33%","0,00%","0,00%","0,00%","9,09%","0,00%","0,00%","9,09%","9,09%","63,64%","0,00%","0,00%","9,09%",7_12,9_12,9_12,9_12,9_12,9_12,12_12,4_12,8_12,9_12,4_12
27731,03.12.1975,"63,64%","0,00%","9,09%","27,27%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","9,09%","0,00%","9,09%","0,00%","9,09%","0,00%","18,18%","9,09%","45,45%","0,00%","0,00%","0,00%",7_12,9_12,9_12,9_12,7_12,3_12,1_12,5_12,8_12,9_12,8_12
