32002,13.08.1987,"81,82%","9,09%","9,09%","0,00%","83,33%","8,33%","0,00%","8,33%","91,67%","8,33%","0,00%","27,27%","0,00%","0,00%","0,00%","36,36%","0,00%","0,00%","9,09%","18,18%","9,09%","0,00%","0,00%",8_12,5_12,1_12,5_12,5_12,5_12,1_12,9_12,9_12,10_12,4_12
20319,18.08.1955,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","10,00%","60,00%","10,00%","10,00%","10,00%","0,00%","0,00%","0,00%","0,00%",5_12,5_12,5_12,6_12,5_12,5_12,5_12,8_12,4_12,7_12,4_12
20474,20.01.1956,"60,00%","10,00%","20,00%","10,00%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","10,00%","0,00%","0,00%","0,00%","30,00%","0,00%","0,00%","10,00%","20,00%","10,00%","10,00%","10,00%",5_12,10_12,1_12,11_12,12_12,9_12,5_12,9_12,5_12,8_12,4_12
20475,21.01.1956,"60,00%","10,00%","20,00%","10,00%","58,33%","16,67%","8,33%","16,67%","75,00%","16,67%","8,33%","10,00%","0,00%","0,00%","0,00%","30,00%","0,00%","0,00%","10,00%","20,00%","10,00%","10,00%","10,00%",5_12,10_12,1_12,11_12,12_12,9_12,5_12,9_12,5_12,8_12,4_12
20502,17.02.1956,"60,00%","0,00%","20,00%","20,00%","58,33%","0,00%","25,00%","16,67%","75,00%","0,00%","25,00%","20,00%","0,00%","0,00%","10,00%","20,00%","0,00%","0,00%","10,00%","20,00%","0,00%","20,00%","0,00%",5_12,11_12,1_12,11_12,1_12,9_12,5_12,9_12,4_12,8_12,4_12
20510,25.02.1956,"60,00%","0,00%","30,00%","10,00%","58,33%","0,00%","8,33%","33,33%","91,67%","0,00%","8,33%","10,00%","0,00%","0,00%","10,00%","30,00%","0,00%","0,00%","10,00%","20,00%","0,00%","10,00%","10,00%",5_12,12_12,5_12,11_12,1_12,9_12,5_12,9_12,4_12,8_12,4_12
20545,31.03.1956,"60,00%","20,00%","10,00%","10,00%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","20,00%","10,00%","0,00%","10,00%","20,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","0,00%",5_12,1_12,9_12,1_12,2_12,10_12,5_12,9_12,4_12,7_12,9_12
20546,01.04.1956,"60,00%","26,67%","6,67%","6,67%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","26,67%","13,33%","0,00%","6,67%","13,33%","0,00%","6,67%","0,00%","20,00%","13,33%","0,00%","0,00%",5_12,1_12,9_12,1_12,2_12,10_12,5_12,9_12,4_12,7_12,4_12
20547,02.04.1956,"60,00%","13,33%","13,33%","13,33%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","13,33%","6,67%","0,00%","13,33%","26,67%","0,00%","13,33%","0,00%","20,00%","6,67%","0,00%","0,00%",5_12,1_12,9_12,1_12,2_12,10_12,5_12,9_12,4_12,7_12,9_12
20556,11.04.1956,"60,00%","10,00%","10,00%","20,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","30,00%","0,00%","10,00%","10,00%","20,00%","0,00%","10,00%","0,00%","10,00%","10,00%","0,00%","0,00%",5_12,1_12,1_12,1_12,3_12,10_12,5_12,9_12,4_12,7_12,9_12
20901,22.03.1957,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","20,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","20,00%","0,00%","0,00%","10,00%",5_12,1_12,9_12,1_12,12_12,3_12,6_12,9_12,5_12,8_12,4_12
20902,23.03.1957,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","20,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","20,00%","0,00%","0,00%","10,00%",5_12,1_12,9_12,1_12,12_12,3_12,6_12,9_12,5_12,8_12,4_12
20906,27.03.1957,"60,00%","10,00%","10,00%","20,00%","58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","25,00%","30,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","10,00%","0,00%","10,00%","0,00%",5_12,1_12,11_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,4_12
20907,28.03.1957,"60,00%","10,00%","10,00%","20,00%","58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","25,00%","30,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","10,00%","0,00%","10,00%","0,00%",5_12,1_12,11_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,4_12
20909,30.03.1957,"60,00%","10,00%","20,00%","10,00%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","30,00%","0,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","10,00%","0,00%","0,00%","10,00%",5_12,1_12,12_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,4_12
20914,04.04.1957,"60,00%","20,00%","10,00%","10,00%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","30,00%","10,00%","10,00%","0,00%","20,00%","10,00%","0,00%","10,00%","10,00%","0,00%","0,00%","0,00%",5_12,1_12,2_12,1_12,1_12,3_12,6_12,9_12,5_12,8_12,4_12
21011,10.07.1957,"60,00%","10,00%","20,00%","10,00%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","20,00%","40,00%","10,00%","10,00%","0,00%","20,00%","0,00%","0,00%","0,00%",5_12,4_12,9_12,4_12,5_12,5_12,6_12,9_12,5_12,7_12,4_12
21015,14.07.1957,"60,00%","10,00%","20,00%","10,00%","50,00%","8,33%","16,67%","25,00%","75,00%","8,33%","16,67%","0,00%","0,00%","0,00%","20,00%","50,00%","10,00%","0,00%","0,00%","10,00%","0,00%","10,00%","0,00%",5_12,4_12,11_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21016,15.07.1957,"60,00%","10,00%","20,00%","10,00%","50,00%","8,33%","16,67%","25,00%","75,00%","8,33%","16,67%","0,00%","0,00%","0,00%","20,00%","50,00%","10,00%","0,00%","0,00%","10,00%","0,00%","10,00%","0,00%",5_12,4_12,11_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21018,17.07.1957,"60,00%","10,00%","30,00%","0,00%","50,00%","8,33%","0,00%","41,67%","91,67%","8,33%","0,00%","0,00%","0,00%","0,00%","20,00%","50,00%","10,00%","0,00%","0,00%","10,00%","0,00%","0,00%","10,00%",5_12,4_12,12_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21023,22.07.1957,"60,00%","20,00%","20,00%","0,00%","50,00%","25,00%","0,00%","25,00%","75,00%","25,00%","0,00%","0,00%","10,00%","0,00%","20,00%","50,00%","10,00%","0,00%","0,00%","10,00%","0,00%","0,00%","0,00%",5_12,4_12,2_12,5_12,5_12,5_12,6_12,9_12,5_12,4_12,4_12
21031,30.07.1957,"60,00%","30,00%","10,00%","0,00%","58,33%","33,33%","0,00%","8,33%","66,67%","33,33%","0,00%","0,00%","0,00%","0,00%","10,00%","50,00%","30,00%","0,00%","0,00%","10,00%","0,00%","0,00%","0,00%",5_12,5_12,6_12,5_12,6_12,5_12,6_12,9_12,5_12,4_12,4_12
21038,06.08.1957,"60,00%","30,00%","0,00%","10,00%","66,67%","25,00%","8,33%","0,00%","66,67%","25,00%","8,33%","0,00%","0,00%","0,00%","0,00%","40,00%","30,00%","10,00%","0,00%","20,00%","0,00%","0,00%","0,00%",5_12,5_12,9_12,6_12,6_12,5_12,6_12,9_12,5_12,7_12,8_12
21522,03.12.1958,"60,00%","20,00%","20,00%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","0,00%","10,00%","0,00%","0,00%","20,00%","10,00%","0,00%","20,00%","40,00%","0,00%","0,00%","0,00%",6_12,9_12,5_12,9_12,9_12,2_12,8_12,9_12,5_12,8_12,7_12
21530,11.12.1958,"60,00%","20,00%","20,00%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","0,00%","10,00%","0,00%","0,00%","10,00%","10,00%","0,00%","20,00%","50,00%","0,00%","0,00%","0,00%",6_12,9_12,9_12,9_12,9_12,2_12,8_12,9_12,5_12,8_12,4_12
21904,20.12.1959,"60,00%","20,00%","20,00%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","0,00%","0,00%","0,00%","0,00%","20,00%","10,00%","0,00%","20,00%","40,00%","10,00%","0,00%","0,00%",6_12,9_12,5_12,9_12,8_12,9_12,9_12,10_12,5_12,8_12,6_12
23343,28.11.1963,"60,00%","20,00%","10,00%","10,00%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","20,00%","0,00%","0,00%","0,00%","0,00%","20,00%","0,00%","10,00%","40,00%","0,00%","10,00%","0,00%",6_12,9_12,1_12,9_12,9_12,9_12,1_12,11_12,6_12,8_12,4_12
24945,17.04.1968,"60,00%","30,00%","10,00%","0,00%","66,67%","25,00%","0,00%","8,33%","75,00%","25,00%","0,00%","40,00%","10,00%","0,00%","0,00%","10,00%","20,00%","0,00%","10,00%","10,00%","0,00%","0,00%","0,00%",6_12,1_12,9_12,1_12,1_12,2_12,5_12,1_12,6_12,8_12,4_12
25294,01.04.1969,"60,00%","26,67%","6,67%","6,67%","50,00%","33,33%","8,33%","8,33%","58,33%","33,33%","8,33%","46,67%","0,00%","0,00%","0,00%","0,00%","26,67%","6,67%","6,67%","13,33%","0,00%","0,00%","0,00%",6_12,1_12,6_12,1_12,1_12,9_12,6_12,1_12,7_12,8_12,1_12
25301,08.04.1969,"60,00%","20,00%","10,00%","10,00%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","40,00%","0,00%","0,00%","0,00%","0,00%","20,00%","10,00%","10,00%","20,00%","0,00%","0,00%","0,00%",6_12,1_12,9_12,1_12,1_12,9_12,6_12,1_12,7_12,8_12,1_12
26266,29.11.1971,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","10,00%","0,00%","10,00%","0,00%","0,00%","0,00%","20,00%","0,00%","50,00%","0,00%","0,00%","10,00%",7_12,9_12,1_12,9_12,9_12,12_12,9_12,3_12,7_12,9_12,4_12
26511,31.07.1972,"60,00%","0,00%","0,00%","40,00%","66,67%","0,00%","33,33%","0,00%","66,67%","0,00%","33,33%","10,00%","0,00%","20,00%","0,00%","30,00%","0,00%","20,00%","0,00%","20,00%","0,00%","0,00%","0,00%",7_12,5_12,1_12,5_12,3_12,5_12,9_12,3_12,7_12,9_12,10_12
26521,10.08.1972,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","0,00%","0,00%","10,00%","10,00%","40,00%","0,00%","20,00%","0,00%","20,00%","0,00%","0,00%","0,00%",7_12,5_12,5_12,5_12,4_12,5_12,9_12,3_12,7_12,9_12,10_12
27732,04.12.1975,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","10,00%","0,00%","10,00%","0,00%","10,00%","0,00%","20,00%","10,00%","40,00%","0,00%","0,00%","0,00%",7_12,9_12,9_12,9_12,7_12,3_12,1_12,5_12,8_12,9_12,8_12
27969,28.07.1976,"60,00%","20,00%","10,00%","10,00%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","0,00%","10,00%","0,00%","10,00%","50,00%","10,00%","10,00%","0,00%","10,00%","0,00%","0,00%","0,00%",7_12,5_12,5_12,5_12,5_12,6_12,2_12,5_12,4_12,9_12,4_12
28097,03.12.1976,"60,00%","20,00%","10,00%","10,00%","66,67%","16,67%","8,33%","8,33%","75,00%","16,67%","8,33%","10,00%","10,00%","0,00%","0,00%","10,00%","0,00%","10,00%","10,00%","40,00%","10,00%","0,00%","0,00%",7_12,9_12,1_12,9_12,10_12,9_12,2_12,5_12,8_12,9_12,8_12
28206,22.03.1977,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","40,00%","10,00%","0,00%","0,00%","10,00%","0,00%","10,00%","10,00%","10,00%","0,00%","0,00%","10,00%",7_12,1_12,1_12,1_12,1_12,12_12,2_12,5_12,8_12,9_12,4_12
28215,31.03.1977,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","30,00%","10,00%","0,00%","0,00%","20,00%","0,00%","10,00%","10,00%","10,00%","0,00%","0,00%","10,00%",7_12,1_12,5_12,1_12,1_12,12_12,2_12,5_12,8_12,9_12,7_12
28216,01.04.1977,"60,00%","13,33%","20,00%","6,67%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","33,33%","13,33%","0,00%","0,00%","20,00%","0,00%","6,67%","6,67%","6,67%","0,00%","0,00%","13,33%",7_12,1_12,5_12,1_12,1_12,12_12,2_12,5_12,8_12,9_12,7_12
28579,30.03.1978,"60,00%","0,00%","20,00%","20,00%","66,67%","0,00%","16,67%","16,67%","83,33%","0,00%","16,67%","30,00%","0,00%","10,00%","10,00%","10,00%","0,00%","10,00%","10,00%","20,00%","0,00%","0,00%","0,00%",7_12,1_12,9_12,1_12,1_12,4_12,3_12,5_12,8_12,9_12,4_12
28598,18.04.1978,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","20,00%","10,00%","0,00%","10,00%","30,00%","0,00%","10,00%","10,00%","10,00%","0,00%","0,00%","0,00%",7_12,1_12,5_12,1_12,2_12,5_12,4_12,5_12,8_12,9_12,4_12
28824,30.11.1978,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","0,00%","10,00%","10,00%","10,00%","20,00%","50,00%","0,00%","0,00%","0,00%",7_12,9_12,9_12,9_12,8_12,9_12,5_12,6_12,8_12,9_12,6_12
28834,10.12.1978,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","10,00%","0,00%","0,00%","0,00%","10,00%","10,00%","10,00%","20,00%","40,00%","0,00%","0,00%","0,00%",7_12,9_12,1_12,9_12,8_12,9_12,5_12,6_12,8_12,9_12,6_12
28971,26.04.1979,"60,00%","20,00%","10,00%","10,00%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","40,00%","10,00%","0,00%","0,00%","10,00%","10,00%","10,00%","10,00%","10,00%","0,00%","0,00%","0,00%",7_12,2_12,1_12,1_12,1_12,1_12,5_12,6_12,8_12,9_12,4_12
28980,05.05.1979,"60,00%","20,00%","10,00%","10,00%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","30,00%","10,00%","0,00%","0,00%","20,00%","10,00%","10,00%","10,00%","10,00%","0,00%","0,00%","0,00%",7_12,2_12,5_12,1_12,1_12,1_12,5_12,6_12,8_12,9_12,4_12
29072,05.08.1979,"60,00%","10,00%","10,00%","20,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","0,00%","0,00%","10,00%","0,00%","40,00%","10,00%","10,00%","10,00%","20,00%","0,00%","0,00%","0,00%",7_12,5_12,9_12,5_12,5_12,3_12,5_12,6_12,8_12,9_12,6_12
29690,14.04.1981,"60,00%","0,00%","10,00%","30,00%","66,67%","0,00%","25,00%","8,33%","75,00%","0,00%","25,00%","40,00%","0,00%","0,00%","0,00%","10,00%","0,00%","30,00%","10,00%","10,00%","0,00%","0,00%","0,00%",7_12,1_12,5_12,1_12,1_12,1_12,7_12,7_12,8_12,9_12,4_12
30283,28.11.1982,"60,00%","10,00%","10,00%","20,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","10,00%","0,00%","0,00%","0,00%","0,00%","0,00%","20,00%","10,00%","50,00%","10,00%","0,00%","0,00%",7_12,9_12,1_12,9_12,9_12,10_12,8_12,7_12,9_12,9_12,4_12
30291,06.12.1982,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","0,00%","0,00%","0,00%","0,00%","10,00%","0,00%","10,00%","20,00%","50,00%","10,00%","0,00%","0,00%",7_12,9_12,5_12,9_12,9_12,10_12,8_12,8_12,9_12,9_12,4_12
30382,07.03.1983,"60,00%","0,00%","20,00%","20,00%","58,33%","0,00%","16,67%","25,00%","83,33%","0,00%","16,67%","20,00%","0,00%","0,00%","0,00%","0,00%","0,00%","10,00%","10,00%","40,00%","0,00%","10,00%","10,00%",7_12,12_12,9_12,11_12,1_12,1_12,9_12,8_12,9_12,9_12,4_12
30392,17.03.1983,"60,00%","0,00%","30,00%","10,00%","58,33%","0,00%","8,33%","33,33%","91,67%","0,00%","8,33%","30,00%","0,00%","0,00%","0,00%","0,00%","0,00%","10,00%","10,00%","30,00%","0,00%","0,00%","20,00%",7_12,12_12,1_12,12_12,1_12,1_12,9_12,8_12,9_12,9_12,10_12
30403,28.03.1983,"60,00%","20,00%","10,00%","10,00%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","30,00%","10,00%","0,00%","0,00%","0,00%","10,00%","10,00%","10,00%","30,00%","0,00%","0,00%","0,00%",7_12,1_12,6_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
30405,30.03.1983,"60,00%","10,00%","10,00%","20,00%","58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","25,00%","30,00%","10,00%","0,00%","0,00%","0,00%","0,00%","20,00%","10,00%","30,00%","0,00%","0,00%","0,00%",7_12,1_12,7_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
30406,31.03.1983,"60,00%","10,00%","20,00%","10,00%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","30,00%","10,00%","0,00%","0,00%","0,00%","0,00%","10,00%","20,00%","30,00%","0,00%","0,00%","0,00%",7_12,1_12,8_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
30407,01.04.1983,"60,00%","13,33%","20,00%","6,67%","58,33%","8,33%","8,33%","25,00%","83,33%","8,33%","8,33%","40,00%","13,33%","0,00%","0,00%","0,00%","0,00%","6,67%","20,00%","20,00%","0,00%","0,00%","0,00%",7_12,1_12,8_12,1_12,2_12,1_12,9_12,8_12,9_12,9_12,10_12
30528,31.07.1983,"60,00%","10,00%","10,00%","20,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","10,00%","0,00%","0,00%","10,00%","20,00%","10,00%","20,00%","0,00%","30,00%","0,00%","0,00%","0,00%",7_12,5_12,1_12,5_12,6_12,4_12,9_12,7_12,9_12,9_12,10_12
30565,06.09.1983,"60,00%","10,00%","10,00%","20,00%","58,33%","16,67%","16,67%","8,33%","66,67%","16,67%","16,67%","0,00%","0,00%","0,00%","0,00%","30,00%","10,00%","20,00%","10,00%","30,00%","0,00%","0,00%","0,00%",7_12,6_12,5_12,7_12,5_12,5_12,9_12,8_12,9_12,9_12,10_12
30647,27.11.1983,"60,00%","0,00%","20,00%","20,00%","66,67%","0,00%","16,67%","16,67%","83,33%","0,00%","16,67%","0,00%","0,00%","0,00%","0,00%","10,00%","0,00%","20,00%","20,00%","50,00%","0,00%","0,00%","0,00%",8_12,9_12,5_12,9_12,7_12,7_12,9_12,8_12,9_12,9_12,4_12
31402,21.12.1985,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","10,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","20,00%","50,00%","10,00%","10,00%","0,00%",8_12,9_12,1_12,9_12,9_12,8_12,11_12,9_12,9_12,10_12,4_12
31494,23.03.1986,"60,00%","10,00%","30,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","20,00%","0,00%","0,00%","0,00%","10,00%","0,00%","0,00%","10,00%","30,00%","10,00%","0,00%","20,00%",8_12,1_12,5_12,12_12,1_12,9_12,12_12,9_12,9_12,10_12,4_12
31885,18.04.1987,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","30,00%","0,00%","10,00%","0,00%","0,00%","0,00%","0,00%","10,00%","30,00%","10,00%","0,00%","10,00%",8_12,1_12,9_12,1_12,12_12,3_12,1_12,9_12,9_12,10_12,4_12
31894,27.04.1987,"60,00%","20,00%","10,00%","10,00%","58,33%","25,00%","8,33%","8,33%","66,67%","25,00%","8,33%","40,00%","10,00%","10,00%","0,00%","0,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,2_12,1_12,1_12,1_12,3_12,1_12,9_12,9_12,10_12,4_12
31985,27.07.1987,"60,00%","10,00%","30,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","30,00%","30,00%","0,00%","0,00%","0,00%","20,00%","10,00%","0,00%","0,00%",4_12,5_12,5_12,4_12,4_12,5_12,1_12,9_12,9_12,10_12,4_12
31986,28.07.1987,"60,00%","10,00%","30,00%","0,00%","66,67%","8,33%","0,00%","25,00%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","30,00%","30,00%","0,00%","0,00%","0,00%","20,00%","10,00%","0,00%","0,00%",4_12,5_12,5_12,4_12,4_12,5_12,1_12,9_12,9_12,10_12,4_12
31989,31.07.1987,"60,00%","10,00%","20,00%","10,00%","58,33%","8,33%","16,67%","16,67%","75,00%","8,33%","16,67%","10,00%","0,00%","0,00%","10,00%","30,00%","0,00%","10,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,7_12,4_12,5_12,5_12,1_12,9_12,9_12,10_12,4_12
31993,04.08.1987,"60,00%","10,00%","30,00%","0,00%","58,33%","8,33%","0,00%","33,33%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","10,00%","30,00%","0,00%","0,00%","20,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,8_12,4_12,5_12,5_12,1_12,9_12,9_12,10_12,1_12
32010,21.08.1987,"60,00%","10,00%","30,00%","0,00%","58,33%","8,33%","0,00%","33,33%","91,67%","8,33%","0,00%","10,00%","0,00%","0,00%","20,00%","40,00%","0,00%","0,00%","10,00%","10,00%","10,00%","0,00%","0,00%",8_12,5_12,4_12,5_12,5_12,5_12,1_12,4_12,9_12,10_12,4_12
32122,11.12.1987,"60,00%","20,00%","20,00%","0,00%","66,67%","16,67%","0,00%","16,67%","83,33%","16,67%","0,00%","10,00%","0,00%","0,00%","0,00%","10,00%","0,00%","0,00%","20,00%","40,00%","20,00%","0,00%","0,00%",8_12,9_12,5_12,9_12,10_12,8_12,1_12,9_12,9_12,10_12,12_12
32186,13.02.1988,"60,00%","10,00%","10,00%","20,00%","58,33%","8,33%","25,00%","8,33%","66,67%","8,33%","25,00%","20,00%","0,00%","0,00%","0,00%","0,00%","0,00%","0,00%","10,00%","40,00%","10,00%","20,00%","0,00%",8_12,11_12,9_12,11_12,1_12,9_12,1_12,9_12,9_12,10_12,4_12
32358,03.08.1988,"60,00%","10,00%","10,00%","20,00%","66,67%","8,33%","16,67%","8,33%","75,00%","8,33%","16,67%","20,00%","0,00%","20,00%","0,00%","20,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,1_12,5_12,3_12,1_12,3_12,9_12,9_12,10_12,12_12
32367,12.08.1988,"60,00%","10,00%","20,00%","10,00%","66,67%","8,33%","8,33%","16,67%","83,33%","8,33%","8,33%","10,00%","0,00%","10,00%","10,00%","30,00%","0,00%","0,00%","10,00%","20,00%","10,00%","0,00%","0,00%",8_12,5_12,5_12,5_12,4_12,1_12,3_12,9_12,9_12,10_12,12_12
